"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x89114709","x1149335226335682560",2019-07-11 15:10:46,"nclgba","Digging in to Revenues 101 with Chris Nida @NCLeague and Whitney Alfonso @uncsog @UNCMPA for our next general session. #NCLGBA19 https://t.co/1MA5O9bsec","Twitter for iPhone",128,,,,FALSE,FALSE,10,2,,,"NCLGBA19",,,,,"http://pbs.twimg.com/media/D_NCS4OX4AIJgsV.jpg","https://t.co/1MA5O9bsec","https://twitter.com/nclgba/status/1149335226335682560/photo/1","photo","http://pbs.twimg.com/media/D_NCS4OX4AIJgsV.jpg","https://t.co/1MA5O9bsec","https://twitter.com/nclgba/status/1149335226335682560/photo/1",,"x219353769 x111658760 x426017045","NCLeague uncsog UNCMPA","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/nclgba/status/1149335226335682560","NC Local Govt Budget","North Carolina","Professional org for local govt budget professionals in NC. Promoting the budgeting profession through education, networking, advocacy.","http://t.co/kpPMhQ2isA",FALSE,401,168,7,1683,530,2009-11-11 05:20:59,FALSE,"http://t.co/kpPMhQ2isA","http://www.nclgba.org",,,"http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/738109196269424642/ntPPCcNg_normal.jpg"
"x89114709","x1149332954302337024",2019-07-11 15:01:44,"nclgba","Time to recognize more of our sponsors! A huge THANK YOU to two of our governor’s commission level sponsors @AJGPI and @iGovernment. We’re excited for your support and to have you all attending #NCLGBA19 https://t.co/EaqJIJ2xhd","Twitter for iPhone",203,,,,FALSE,FALSE,8,2,,,"NCLGBA19",,,,,"http://pbs.twimg.com/media/D_NAOeeXkAAtBIq.jpg","https://t.co/EaqJIJ2xhd","https://twitter.com/nclgba/status/1149332954302337024/photo/1","photo","http://pbs.twimg.com/media/D_NAOeeXkAAtBIq.jpg http://pbs.twimg.com/media/D_NAOeSXkAETtKH.jpg","https://t.co/EaqJIJ2xhd https://t.co/EaqJIJ2xhd","https://twitter.com/nclgba/status/1149332954302337024/photo/1 https://twitter.com/nclgba/status/1149332954302337024/photo/1",,"x2282356016 x90729891","AJGPI iGovernment","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/nclgba/status/1149332954302337024","NC Local Govt Budget","North Carolina","Professional org for local govt budget professionals in NC. Promoting the budgeting profession through education, networking, advocacy.","http://t.co/kpPMhQ2isA",FALSE,401,168,7,1683,530,2009-11-11 05:20:59,FALSE,"http://t.co/kpPMhQ2isA","http://www.nclgba.org",,,"http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/738109196269424642/ntPPCcNg_normal.jpg"
"x89114709","x1149048738440257540",2019-07-10 20:12:22,"nclgba","So excited to hear about the history of @nclgba and learn from the combined experience of 15 Past Presidents this afternoon at #nclgba19 https://t.co/TBsf9p9N7T","Twitter for iPhone",140,,,,FALSE,TRUE,0,2,,,,,,,,,,,,,,,,"x387798015 x89114709","CallunaAilish nclgba","en",,,,,,,,,,,,,,,,"x1149048698556600320","So excited to hear about the history of @nclgba and learn from the combined experience of 15 Past Presidents this afternoon at #nclgba19 https://t.co/TBsf9p9N7T",2019-07-10 20:12:12,"Twitter for iPhone",9,2,"x387798015","CallunaAilish","Heather Curry",279,497,3362,"Winston-Salem, NC","Passionate about education, #localgov, and social policy. 🎓: Coe College and UNC MPA. #joyouslylive #bettertogether Pronouns: she/her",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/nclgba/status/1149048738440257540","NC Local Govt Budget","North Carolina","Professional org for local govt budget professionals in NC. Promoting the budgeting profession through education, networking, advocacy.","http://t.co/kpPMhQ2isA",FALSE,401,168,7,1683,530,2009-11-11 05:20:59,FALSE,"http://t.co/kpPMhQ2isA","http://www.nclgba.org",,,"http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/738109196269424642/ntPPCcNg_normal.jpg"
"x89114709","x1149003873216077826",2019-07-10 17:14:05,"nclgba","Kicking off The North Carolina Local Government Budget Association Summer Conference. What a tremendous group of people. #NCLGBA19 #innovate https://t.co/1KDc752VzP","Twitter for iPhone",140,,,,FALSE,TRUE,0,1,,,,,,,,,,,,,,,,"x32420721","Greg_James_","en",,,,,,,,,,,,,,,,"x1149002248745365504","Kicking off The North Carolina Local Government Budget Association Summer Conference. What a tremendous group of people. #NCLGBA19 #innovate https://t.co/1KDc752VzP",2019-07-10 17:07:38,"Twitter for iPad",8,1,"x32420721","Greg_James_","Greg James",366,52,1981,"Apex, NC","Serving local and state governments in finding new ways to manage capacity, accelerate service provision, engage the community, and feel accomplished at work.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/nclgba/status/1149003873216077826","NC Local Govt Budget","North Carolina","Professional org for local govt budget professionals in NC. Promoting the budgeting profession through education, networking, advocacy.","http://t.co/kpPMhQ2isA",FALSE,401,168,7,1683,530,2009-11-11 05:20:59,FALSE,"http://t.co/kpPMhQ2isA","http://www.nclgba.org",,,"http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/738109196269424642/ntPPCcNg_normal.jpg"
"x89114709","x1148978613590601733",2019-07-10 15:33:43,"nclgba","Registration kicking off here in Wilmington at #NCLGBA19 Can’t Wait to see everyone! https://t.co/RFffOwPni0","Twitter for iPhone",84,,,,FALSE,FALSE,5,0,,,"NCLGBA19",,,,,"http://pbs.twimg.com/media/D_H99NFXUAI3kmA.jpg","https://t.co/RFffOwPni0","https://twitter.com/nclgba/status/1148978613590601733/photo/1","photo","http://pbs.twimg.com/media/D_H99NFXUAI3kmA.jpg","https://t.co/RFffOwPni0","https://twitter.com/nclgba/status/1148978613590601733/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/nclgba/status/1148978613590601733","NC Local Govt Budget","North Carolina","Professional org for local govt budget professionals in NC. Promoting the budgeting profession through education, networking, advocacy.","http://t.co/kpPMhQ2isA",FALSE,401,168,7,1683,530,2009-11-11 05:20:59,FALSE,"http://t.co/kpPMhQ2isA","http://www.nclgba.org",,,"http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/738109196269424642/ntPPCcNg_normal.jpg"
"x89114709","x1149319612925906947",2019-07-11 14:08:43,"nclgba","#NCLGBA19 https://t.co/obmRyG95kR","Twitter for iPhone",9,,,,TRUE,FALSE,2,0,,,"NCLGBA19",,"twitter.com/nclgba/status/…","https://t.co/obmRyG95kR","https://twitter.com/nclgba/status/1149318777483476992",,,,,,,,,,,"und","x1149318777483476992","Another standing room only session from Scott Tesh @CityofWS and Brian Pahle, City of Hendersonville, continuing the conversation on strategy and performance. https://t.co/aEU3HbI9PE",2019-07-11 14:05:24,"Twitter for iPhone",3,0,"x89114709","nclgba","NC Local Govt Budget",401,168,1683,"North Carolina","Professional org for local govt budget professionals in NC. Promoting the budgeting profession through education, networking, advocacy.",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/nclgba/status/1149319612925906947","NC Local Govt Budget","North Carolina","Professional org for local govt budget professionals in NC. Promoting the budgeting profession through education, networking, advocacy.","http://t.co/kpPMhQ2isA",FALSE,401,168,7,1683,530,2009-11-11 05:20:59,FALSE,"http://t.co/kpPMhQ2isA","http://www.nclgba.org",,,"http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/738109196269424642/ntPPCcNg_normal.jpg"
"x89114709","x1149012748719861761",2019-07-10 17:49:21,"nclgba","Long poses the question: why aren’t we and how can we change focus to mitigate and build up infrastructure to withstand disasters, rather than just focusing on rebuilding after the fact. #EmergencyPreparedness  #NCLGBA19","Twitter for iPhone",139,,,,FALSE,TRUE,0,3,,,,,,,,,,,,,,,,"x387798015","CallunaAilish","en",,,,,,,,,,,,,,,,"x1149012443819053058","Long poses the question: why aren’t we and how can we change focus to mitigate and build up infrastructure to withstand disasters, rather than just focusing on rebuilding after the fact. #EmergencyPreparedness  #NCLGBA19",2019-07-10 17:48:08,"Twitter for iPhone",2,3,"x387798015","CallunaAilish","Heather Curry",279,497,3362,"Winston-Salem, NC","Passionate about education, #localgov, and social policy. 🎓: Coe College and UNC MPA. #joyouslylive #bettertogether Pronouns: she/her",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/nclgba/status/1149012748719861761","NC Local Govt Budget","North Carolina","Professional org for local govt budget professionals in NC. Promoting the budgeting profession through education, networking, advocacy.","http://t.co/kpPMhQ2isA",FALSE,401,168,7,1683,530,2009-11-11 05:20:59,FALSE,"http://t.co/kpPMhQ2isA","http://www.nclgba.org",,,"http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/738109196269424642/ntPPCcNg_normal.jpg"
"x89114709","x1149000602715922432",2019-07-10 17:01:05,"nclgba","The room is filling and we are about to kick things off! #NCLGBA19 https://t.co/6dvXl2IUAq","Twitter for iPhone",66,,,,FALSE,FALSE,5,0,,,"NCLGBA19",,,,,"http://pbs.twimg.com/media/D_IR9EOX4AAUl6A.jpg","https://t.co/6dvXl2IUAq","https://twitter.com/nclgba/status/1149000602715922432/photo/1","photo","http://pbs.twimg.com/media/D_IR9EOX4AAUl6A.jpg","https://t.co/6dvXl2IUAq","https://twitter.com/nclgba/status/1149000602715922432/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/nclgba/status/1149000602715922432","NC Local Govt Budget","North Carolina","Professional org for local govt budget professionals in NC. Promoting the budgeting profession through education, networking, advocacy.","http://t.co/kpPMhQ2isA",FALSE,401,168,7,1683,530,2009-11-11 05:20:59,FALSE,"http://t.co/kpPMhQ2isA","http://www.nclgba.org",,,"http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/738109196269424642/ntPPCcNg_normal.jpg"
"x89114709","x1149005924679462915",2019-07-10 17:22:14,"nclgba","Long: “Disasters make or break” the administrations of both presidents and city/county managers. #nclgba19","Twitter for iPhone",106,"x1149005227858780160","x89114709","nclgba",FALSE,FALSE,1,0,,,"nclgba19",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/nclgba/status/1149005924679462915","NC Local Govt Budget","North Carolina","Professional org for local govt budget professionals in NC. Promoting the budgeting profession through education, networking, advocacy.","http://t.co/kpPMhQ2isA",FALSE,401,168,7,1683,530,2009-11-11 05:20:59,FALSE,"http://t.co/kpPMhQ2isA","http://www.nclgba.org",,,"http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/738109196269424642/ntPPCcNg_normal.jpg"
"x89114709","x1149035468215988224",2019-07-10 19:19:38,"nclgba","@Greg_James_ Excited for this opportunity to connect! Thanks to @ELGL50, @Greg_James_, and @iGovernment for bringing this to #nclgba19! https://t.co/uiApU5DXGu","Twitter for iPhone",122,"x1149033188976680960","x32420721","Greg_James_",FALSE,FALSE,1,0,,,"nclgba19",,,,,"http://pbs.twimg.com/tweet_video_thumb/D_IxqlZXUAEhJ5H.jpg","https://t.co/uiApU5DXGu","https://twitter.com/nclgba/status/1149035468215988224/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/D_IxqlZXUAEhJ5H.jpg","https://t.co/uiApU5DXGu","https://twitter.com/nclgba/status/1149035468215988224/photo/1",,"x32420721 x319320598 x32420721 x90729891","Greg_James_ ELGL50 Greg_James_ iGovernment","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/nclgba/status/1149035468215988224","NC Local Govt Budget","North Carolina","Professional org for local govt budget professionals in NC. Promoting the budgeting profession through education, networking, advocacy.","http://t.co/kpPMhQ2isA",FALSE,401,168,7,1683,530,2009-11-11 05:20:59,FALSE,"http://t.co/kpPMhQ2isA","http://www.nclgba.org",,,"http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/738109196269424642/ntPPCcNg_normal.jpg"
"x89114709","x1149058724172062720",2019-07-10 20:52:02,"nclgba","@berthajohnson20, @steve_hawryluk, and Kirsten Larsen all touch on the importance of being involved with the @nclgba, taking advantage of networking at Conference, building relationships outside your organization. #nclgba19","Twitter for iPhone",140,,,,FALSE,TRUE,0,1,,,,,,,,,,,,,,,,"x387798015 x2508051421 x221944834 x89114709","CallunaAilish berthajohnson20 steve_hawryluk nclgba","en",,,,,,,,,,,,,,,,"x1149056121304432640","@berthajohnson20, @steve_hawryluk, and Kirsten Larsen all touch on the importance of being involved with the @nclgba, taking advantage of networking at Conference, building relationships outside your organization. #nclgba19",2019-07-10 20:41:42,"Twitter for iPhone",5,1,"x387798015","CallunaAilish","Heather Curry",279,497,3362,"Winston-Salem, NC","Passionate about education, #localgov, and social policy. 🎓: Coe College and UNC MPA. #joyouslylive #bettertogether Pronouns: she/her",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/nclgba/status/1149058724172062720","NC Local Govt Budget","North Carolina","Professional org for local govt budget professionals in NC. Promoting the budgeting profession through education, networking, advocacy.","http://t.co/kpPMhQ2isA",FALSE,401,168,7,1683,530,2009-11-11 05:20:59,FALSE,"http://t.co/kpPMhQ2isA","http://www.nclgba.org",,,"http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/738109196269424642/ntPPCcNg_normal.jpg"
"x89114709","x1149001109605879809",2019-07-10 17:03:06,"nclgba","President @steve_hawryluk welcoming attendees and sharing that this conference is one of our best attended ever! #NCLGBA19 https://t.co/hJfoEeOkDM","Twitter for iPhone",122,,,,FALSE,FALSE,6,0,,,"NCLGBA19",,,,,"http://pbs.twimg.com/media/D_ISaumWsAInBoW.jpg","https://t.co/hJfoEeOkDM","https://twitter.com/nclgba/status/1149001109605879809/photo/1","photo","http://pbs.twimg.com/media/D_ISaumWsAInBoW.jpg","https://t.co/hJfoEeOkDM","https://twitter.com/nclgba/status/1149001109605879809/photo/1",,"x221944834","steve_hawryluk","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/nclgba/status/1149001109605879809","NC Local Govt Budget","North Carolina","Professional org for local govt budget professionals in NC. Promoting the budgeting profession through education, networking, advocacy.","http://t.co/kpPMhQ2isA",FALSE,401,168,7,1683,530,2009-11-11 05:20:59,FALSE,"http://t.co/kpPMhQ2isA","http://www.nclgba.org",,,"http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/738109196269424642/ntPPCcNg_normal.jpg"
"x89114709","x1149030288011530244",2019-07-10 18:59:03,"nclgba","Concurrent sessions kicking off! First up continues the EM theme, but from a financial perspective. #NCLGBA19 https://t.co/2HePRnLtfE","Twitter for iPhone",109,,,,FALSE,FALSE,2,1,,,"NCLGBA19",,,,,"http://pbs.twimg.com/media/D_Is9HkWwAEww4b.jpg","https://t.co/2HePRnLtfE","https://twitter.com/nclgba/status/1149030288011530244/photo/1","photo","http://pbs.twimg.com/media/D_Is9HkWwAEww4b.jpg","https://t.co/2HePRnLtfE","https://twitter.com/nclgba/status/1149030288011530244/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/nclgba/status/1149030288011530244","NC Local Govt Budget","North Carolina","Professional org for local govt budget professionals in NC. Promoting the budgeting profession through education, networking, advocacy.","http://t.co/kpPMhQ2isA",FALSE,401,168,7,1683,530,2009-11-11 05:20:59,FALSE,"http://t.co/kpPMhQ2isA","http://www.nclgba.org",,,"http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/738109196269424642/ntPPCcNg_normal.jpg"
"x32420721","x1149450254888165381",2019-07-11 22:47:51,"Greg_James_","15 minutes and counting. Here is the view for the #ELGL #NCLGBA19 Supper Club networker. C'mon in and take a load off your feet... https://t.co/VKQezve0XS","Twitter for Android",130,,,,FALSE,FALSE,1,0,,,"ELGL NCLGBA19",,,,,"http://pbs.twimg.com/media/D_Oq4UdWkAACzi-.jpg","https://t.co/VKQezve0XS","https://twitter.com/Greg_James_/status/1149450254888165381/photo/1","photo","http://pbs.twimg.com/media/D_Oq4UdWkAACzi-.jpg","https://t.co/VKQezve0XS","https://twitter.com/Greg_James_/status/1149450254888165381/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/0cd6fdd66c542000.json","Steam Restaurant and Bar","Steam Restaurant and Bar","poi","United States","US","NA NA","NA NA","-77.9518926143646 -77.9518926143646 -77.9518926143646 -77.9518926143646 34.2421135901782 34.2421135901782 34.2421135901782 34.2421135901782","https://twitter.com/Greg_James_/status/1149450254888165381","Greg James","Apex, NC","Serving local and state governments in finding new ways to manage capacity, accelerate service provision, engage the community, and feel accomplished at work.","https://t.co/bxTvEtGnVk",FALSE,366,52,29,1981,15,2009-04-17 14:17:22,FALSE,"https://t.co/bxTvEtGnVk","http://www.oracle.com",,"https://pbs.twimg.com/profile_banners/32420721/1558707327","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1134653989/thisisit_normal.jpg"
"x32420721","x1149291251692462081",2019-07-11 12:16:01,"Greg_James_","The hall is filling as we prepare to kick off our second day of sessions at #nclgba19! https://t.co/IRbhCVp72H","Twitter for iPad",122,,,,FALSE,TRUE,0,1,,,"nclgba19",,,,,"http://pbs.twimg.com/media/D_MZmhwXsAEvDCy.jpg","https://t.co/IRbhCVp72H","https://twitter.com/nclgba/status/1149290484109598722/photo/1","photo","http://pbs.twimg.com/media/D_MZmhwXsAEvDCy.jpg","https://t.co/IRbhCVp72H","https://twitter.com/nclgba/status/1149290484109598722/photo/1",,"x89114709","nclgba","en",,,,,,,,,,,,,,,,"x1149290484109598722","The hall is filling as we prepare to kick off our second day of sessions at #nclgba19! https://t.co/IRbhCVp72H",2019-07-11 12:12:58,"Twitter for iPhone",1,1,"x89114709","nclgba","NC Local Govt Budget",401,168,1683,"North Carolina","Professional org for local govt budget professionals in NC. Promoting the budgeting profession through education, networking, advocacy.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Greg_James_/status/1149291251692462081","Greg James","Apex, NC","Serving local and state governments in finding new ways to manage capacity, accelerate service provision, engage the community, and feel accomplished at work.","https://t.co/bxTvEtGnVk",FALSE,366,52,29,1981,15,2009-04-17 14:17:22,FALSE,"https://t.co/bxTvEtGnVk","http://www.oracle.com",,"https://pbs.twimg.com/profile_banners/32420721/1558707327","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1134653989/thisisit_normal.jpg"
